Epoch,Loss,Val Loss
1.0,429.7735290527344,355.3350524902344
2.0,277.8692626953125,134.0777587890625
3.0,141.2418975830078,127.90409088134766
4.0,138.5984649658203,195.41416931152344
5.0,152.25942993164062,103.97277069091797
6.0,117.76903533935547,114.3550796508789
7.0,118.9312744140625,112.91561889648438
8.0,129.2713165283203,107.63856506347656
9.0,118.93771362304688,104.02916717529297
10.0,115.43888092041016,100.60922241210938
11.0,113.44499206542969,113.84131622314453
12.0,129.62298583984375,99.16939544677734
13.0,112.51428985595703,99.41719818115234
14.0,113.25446319580078,96.8326644897461
15.0,124.75513458251953,122.84396362304688
16.0,130.1929473876953,100.28787994384766
17.0,120.29473876953125,103.70498657226562
18.0,113.01057434082031,102.76717376708984
19.0,119.7997817993164,100.10070037841797
20.0,110.27920532226562,97.34740447998047
21.0,111.28478240966797,98.2076187133789
22.0,109.81884765625,106.99446868896484
23.0,119.28942108154297,93.56822967529297
24.0,107.910400390625,94.90335083007812
25.0,106.12547302246094,94.20049285888672
26.0,107.79856872558594,111.71086120605469
27.0,109.94862365722656,95.9179458618164
28.0,107.45834350585938,93.43508911132812
29.0,104.84920501708984,91.52021026611328
30.0,113.64613342285156,89.4073486328125
31.0,101.93122100830078,89.91633605957031
32.0,101.35480499267578,87.69090270996094
33.0,101.1063232421875,93.34182739257812
34.0,104.85075378417969,98.71603393554688
35.0,102.98594665527344,92.59252166748047
36.0,100.85628509521484,91.23381805419922
37.0,100.7389907836914,96.6995620727539
38.0,102.85328674316406,97.60681915283203
39.0,100.97217559814453,86.4035415649414
40.0,98.33645629882812,88.7815170288086
41.0,101.12397766113281,89.71849822998047
42.0,95.03509521484375,92.60589599609375
43.0,95.98690795898438,85.07299041748047
44.0,95.3906021118164,96.24673461914062
45.0,96.20953369140625,100.44741821289062
46.0,92.26703643798828,87.84474182128906
47.0,92.5195541381836,87.43767547607422
48.0,94.10767364501953,99.7330093383789
49.0,95.10693359375,98.83020782470703
50.0,89.75819396972656,101.77206420898438
51.0,89.36717224121094,94.41374206542969
52.0,96.13573455810547,91.12615203857422
53.0,89.32481384277344,99.28093719482422
54.0,87.45468139648438,89.2168960571289
55.0,85.78487396240234,101.83468627929688
56.0,89.14279174804688,93.41854858398438
57.0,86.07581329345703,92.01298522949219
58.0,87.99591827392578,92.9144058227539
59.0,88.93905639648438,100.18352508544922
60.0,89.27460479736328,95.8106918334961
61.0,86.01365661621094,89.55776977539062
62.0,83.81209564208984,97.33496856689453
63.0,93.95939636230469,93.63822174072266
64.0,86.33120727539062,98.75431823730469
65.0,83.55223846435547,102.82403564453125
66.0,84.5848159790039,89.57391357421875
67.0,86.04644775390625,94.50028991699219
68.0,83.82965850830078,107.59442138671875
69.0,83.57918548583984,101.51971435546875
70.0,84.63717651367188,102.2052001953125
71.0,87.0611801147461,107.82384490966797
72.0,89.6407241821289,90.1984634399414
73.0,82.47223663330078,94.77586364746094
74.0,84.01409912109375,94.1298828125
75.0,78.19313049316406,92.58024597167969
76.0,75.40656280517578,93.90013122558594
77.0,81.2330093383789,91.71696472167969
78.0,79.15910339355469,99.45857238769531
79.0,79.57093048095703,99.36454772949219
80.0,76.92417907714844,91.89967346191406
81.0,78.34282684326172,87.71304321289062
82.0,70.525634765625,93.61176300048828
83.0,83.49745178222656,85.12200927734375
84.0,76.53026580810547,82.01327514648438
85.0,83.4283218383789,101.77921295166016
86.0,75.32721710205078,89.51983642578125
87.0,72.01483917236328,94.52000427246094
88.0,69.31572723388672,91.24720764160156
89.0,83.0028305053711,89.69966888427734
90.0,70.34205627441406,90.78971862792969
91.0,68.51712036132812,78.20217895507812
92.0,67.9247055053711,81.58634185791016
93.0,72.16065216064453,87.72030639648438
94.0,73.16865539550781,91.21565246582031
95.0,64.35725402832031,81.02674865722656
96.0,60.38676071166992,88.32694244384766
97.0,66.20742797851562,97.84185028076172
98.0,67.80227661132812,103.15591430664062
99.0,80.12966918945312,83.68426513671875
100.0,67.46063232421875,75.02941131591797
