Epoch,Loss,Val Loss
1.0,520.4637451171875,415.593017578125
2.0,432.6390380859375,366.9085388183594
3.0,410.3421630859375,354.20672607421875
4.0,383.7796630859375,310.1673583984375
5.0,353.1321105957031,295.0351867675781
6.0,334.01995849609375,279.5581359863281
7.0,318.9400329589844,287.8419189453125
8.0,303.932373046875,245.06076049804688
9.0,277.54541015625,220.5733184814453
10.0,251.63134765625,184.3708038330078
11.0,216.71087646484375,161.99366760253906
12.0,209.46885681152344,158.94589233398438
13.0,198.54891967773438,153.965576171875
14.0,184.21058654785156,139.73477172851562
15.0,188.345703125,140.75680541992188
16.0,200.53439331054688,135.20310974121094
17.0,179.39083862304688,133.24285888671875
18.0,179.76869201660156,135.7110137939453
19.0,203.26107788085938,160.2259979248047
20.0,190.30809020996094,132.85264587402344
21.0,175.04566955566406,131.20896911621094
22.0,171.98533630371094,136.8388671875
23.0,174.16648864746094,130.57122802734375
24.0,168.47998046875,126.51187133789062
25.0,167.56947326660156,133.35842895507812
26.0,169.3457489013672,141.09580993652344
27.0,173.08680725097656,130.315185546875
28.0,166.0497589111328,123.10023498535156
29.0,164.02099609375,124.8443374633789
30.0,172.29551696777344,129.6966094970703
31.0,163.78948974609375,121.18000030517578
32.0,163.5598907470703,125.86054992675781
33.0,158.2147674560547,125.52322387695312
34.0,160.30433654785156,121.55923461914062
35.0,157.80377197265625,127.52568817138672
36.0,157.43435668945312,120.04993438720703
37.0,154.98497009277344,122.82391357421875
38.0,155.3662109375,115.02567291259766
39.0,153.05918884277344,118.07431030273438
40.0,155.702392578125,117.07172393798828
41.0,156.918701171875,115.48825073242188
42.0,154.7833251953125,114.82941436767578
43.0,150.8234100341797,119.07730102539062
44.0,150.89962768554688,115.89744567871094
45.0,150.2028350830078,115.8431625366211
46.0,149.62120056152344,115.86557006835938
47.0,149.70223999023438,114.96350860595703
48.0,148.89881896972656,116.96875
49.0,144.9063262939453,112.9069595336914
50.0,145.5064697265625,112.4156265258789
51.0,147.0616455078125,110.77497863769531
52.0,145.96405029296875,107.98394775390625
53.0,143.4322967529297,110.66505432128906
54.0,146.967041015625,110.70417785644531
55.0,145.36659240722656,118.6164779663086
56.0,144.09295654296875,111.46177673339844
57.0,142.01930236816406,107.98970794677734
58.0,140.43588256835938,110.12760925292969
59.0,141.64404296875,107.9561996459961
60.0,139.473876953125,108.3296890258789
61.0,137.06260681152344,105.90465545654297
62.0,139.421142578125,112.99351501464844
63.0,141.74293518066406,111.18531036376953
64.0,138.7783660888672,107.9976806640625
65.0,141.28001403808594,105.180908203125
66.0,137.6875,105.9477767944336
67.0,137.8126220703125,105.20236206054688
68.0,138.08926391601562,104.38729858398438
69.0,136.58010864257812,106.74905395507812
70.0,135.96742248535156,107.1482925415039
71.0,141.29246520996094,104.83911895751953
72.0,137.1752471923828,103.3124008178711
73.0,136.15390014648438,104.7439956665039
74.0,136.43507385253906,104.39288330078125
75.0,132.5936279296875,103.5859375
76.0,132.46925354003906,103.81502532958984
77.0,133.02459716796875,102.84854888916016
78.0,138.08665466308594,108.592529296875
79.0,133.6117706298828,103.3298110961914
80.0,132.57626342773438,102.97056579589844
81.0,133.8779296875,111.89820098876953
82.0,135.22547912597656,101.5755386352539
83.0,130.50918579101562,101.5859375
84.0,131.8728485107422,111.88411712646484
85.0,134.23414611816406,104.94725036621094
86.0,130.34405517578125,100.77655792236328
87.0,129.5084991455078,100.29962921142578
88.0,130.11253356933594,101.5430679321289
89.0,130.75186157226562,106.3149185180664
90.0,133.18968200683594,101.64498138427734
91.0,134.08798217773438,108.19598388671875
92.0,132.81568908691406,104.37295532226562
93.0,132.2591552734375,100.99109649658203
94.0,128.5891876220703,100.47919464111328
95.0,131.87423706054688,102.0445556640625
96.0,132.01171875,105.96455383300781
97.0,130.73617553710938,100.22026062011719
98.0,126.17658233642578,101.66275787353516
99.0,127.85667419433594,102.67804718017578
100.0,130.8538055419922,105.05060577392578
