Epoch,Loss,Val Loss
1.0,542.3790283203125,498.7660217285156
2.0,496.7752685546875,461.3212585449219
3.0,450.850830078125,426.0921325683594
4.0,434.3688049316406,415.1919860839844
5.0,427.0396423339844,408.4884338378906
6.0,423.3754577636719,408.0293273925781
7.0,417.2976989746094,402.8990783691406
8.0,401.79901123046875,365.59521484375
9.0,366.437255859375,322.9276428222656
10.0,319.8899841308594,294.3436279296875
11.0,304.39447021484375,278.91424560546875
12.0,286.0394287109375,257.66595458984375
13.0,266.43365478515625,229.6647491455078
14.0,242.95880126953125,230.60702514648438
15.0,224.67446899414062,190.2489471435547
16.0,204.28379821777344,177.8923797607422
17.0,190.3559112548828,163.51382446289062
18.0,186.4595947265625,156.11233520507812
19.0,184.2555389404297,156.60400390625
20.0,179.47703552246094,164.07057189941406
21.0,176.7646026611328,152.71385192871094
22.0,175.5882568359375,158.3513946533203
23.0,177.47105407714844,152.9739532470703
24.0,170.29515075683594,146.9998016357422
25.0,170.36880493164062,151.1630859375
26.0,171.94345092773438,150.52418518066406
27.0,165.4248504638672,155.8059844970703
28.0,169.99061584472656,147.5052947998047
29.0,168.22567749023438,150.79446411132812
30.0,163.91793823242188,148.9735870361328
31.0,167.81085205078125,143.6226043701172
32.0,161.92987060546875,145.40257263183594
33.0,162.21070861816406,143.13800048828125
34.0,161.1869659423828,146.16856384277344
35.0,161.47341918945312,147.90658569335938
36.0,159.65074157714844,136.75741577148438
37.0,159.66726684570312,151.98944091796875
38.0,159.4842071533203,140.4081573486328
39.0,158.28392028808594,137.6713409423828
40.0,157.3676300048828,146.88519287109375
41.0,159.3232421875,136.07296752929688
42.0,162.71177673339844,143.06594848632812
43.0,151.80685424804688,137.31919860839844
44.0,154.7193603515625,139.4107666015625
45.0,160.8522186279297,162.66993713378906
46.0,155.40963745117188,135.49847412109375
47.0,152.25120544433594,133.78770446777344
48.0,153.82872009277344,132.3612823486328
49.0,149.521484375,137.00172424316406
50.0,148.24777221679688,137.40663146972656
51.0,153.69822692871094,151.1179962158203
52.0,158.79515075683594,137.0132598876953
53.0,146.3113555908203,132.47474670410156
54.0,145.97296142578125,131.67237854003906
55.0,145.9453125,131.23277282714844
56.0,150.37110900878906,131.85104370117188
57.0,147.8352508544922,130.206298828125
58.0,142.2371826171875,129.82000732421875
59.0,144.86715698242188,133.2207489013672
60.0,142.981689453125,129.86544799804688
61.0,140.34361267089844,129.58197021484375
62.0,141.11618041992188,128.98629760742188
63.0,142.1766815185547,126.38565063476562
64.0,141.84361267089844,128.0199432373047
65.0,142.71435546875,135.84765625
66.0,139.85231018066406,130.6199493408203
67.0,140.89688110351562,131.44412231445312
68.0,143.08203125,129.4755859375
69.0,141.5782470703125,125.43914794921875
70.0,142.2238311767578,128.9547119140625
71.0,139.23948669433594,123.86856079101562
72.0,134.70870971679688,121.85328674316406
73.0,138.0670928955078,128.45831298828125
74.0,140.64584350585938,125.5450668334961
75.0,138.36036682128906,123.54023742675781
76.0,135.7812957763672,123.96794891357422
77.0,138.6832733154297,141.68972778320312
78.0,145.6329803466797,128.8443145751953
79.0,136.93106079101562,128.60679626464844
80.0,135.65858459472656,121.50454711914062
81.0,141.00930786132812,133.0166778564453
82.0,137.70376586914062,121.36908721923828
83.0,134.19155883789062,121.27458953857422
84.0,135.78736877441406,120.84712219238281
85.0,136.84420776367188,120.24918365478516
86.0,132.01304626464844,123.85430145263672
87.0,132.5031280517578,121.33208465576172
88.0,134.33456420898438,121.3006820678711
89.0,133.30914306640625,122.56521606445312
90.0,132.54611206054688,123.07659149169922
91.0,139.17787170410156,117.24081420898438
92.0,134.2530059814453,117.75695037841797
93.0,133.32275390625,119.93814849853516
94.0,133.27867126464844,121.83539581298828
95.0,132.34939575195312,126.82894134521484
96.0,136.544921875,127.29877471923828
97.0,136.36767578125,117.14669036865234
98.0,130.9108123779297,121.39359283447266
99.0,132.02194213867188,122.28699493408203
100.0,136.9627227783203,125.68046569824219
