Time,TEMP,HUM,PRESS,EXT_PM_25,CO_PRE,NO2_PRE,O3_PRE,Month,SIN HOUR,COS HOUR,SIN DAY,COS DAY,SIN MONTH,COS MONTH,LAT,LONG,ALT
2019-03-01 00:00:00,14.305166666666658,46.89433333333336,101.31133333333334,12.333333333333334,0.23516675440677146,14.397885011525448,21.885942575292134,3,0.0,1.0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 01:00:00,13.923166666666676,46.92983333333339,101.31999999999995,15.016666666666667,0.2260346018861377,16.237972741231648,18.874600509358434,3,0.25881904510252074,0.9659258262890683,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 02:00:00,13.794166666666662,47.10766666666664,101.34966666666658,17.533333333333335,0.21997697596426255,16.949070714895452,18.829282301742,3,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 03:00:00,13.798500000000013,47.212666666666664,101.38733333333326,18.966666666666665,0.21802591825125953,16.976633070230886,19.07405585686746,3,0.7071067811865476,0.7071067811865476,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 04:00:00,13.862166666666678,47.41850000000001,101.42916666666657,13.7,0.2153219255823351,16.410233337795805,19.427294121427767,3,0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 05:00:00,13.724166666666665,47.73366666666666,101.4926666666667,17.333333333333332,0.21246740877884224,15.944438334579827,19.40219382915975,3,0.9659258262890683,0.25881904510252074,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 06:00:00,13.191166666666671,47.90666666666667,101.49749999999997,26.816666666666666,0.22635764997078983,13.818805526809424,26.783655726618566,3,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 07:00:00,12.810833333333335,48.16049999999997,101.5816666666667,31.116666666666667,0.2682689921637874,11.470380667329769,42.17937213269663,3,0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 08:00:00,13.064833333333329,48.21649999999999,101.6548333333333,31.0,0.3870501691110906,10.006962638388519,67.68561635300269,3,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 09:00:00,13.559999999999999,48.077833333333345,101.70133333333338,31.4,0.3640661004739501,14.94497074225652,59.05049364462157,3,0.7071067811865476,-0.7071067811865475,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 10:00:00,14.298833333333336,48.10383333333332,101.73966666666662,29.366666666666667,0.3276637099678909,18.89564106520031,54.167627516162355,3,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 11:00:00,15.328833333333336,47.82816666666666,101.75100000000008,29.866666666666667,0.31154719220683386,20.922733320136484,42.75248816133648,3,0.258819045102521,-0.9659258262890682,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 12:00:00,16.089333333333347,47.58516666666667,101.77033333333343,35.38333333333333,0.3066057484593321,24.30163962324481,41.076078290300316,3,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 13:00:00,17.715333333333323,47.25183333333333,101.73066666666664,32.083333333333336,0.3066426709010326,26.637877422156897,27.36793026066922,3,-0.2588190451025208,-0.9659258262890683,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 14:00:00,18.21316666666667,46.32733333333336,101.68516666666655,33.583333333333336,0.3216387811263239,24.86801465398195,30.298869871166595,3,-0.4999999999999997,-0.8660254037844388,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 15:00:00,17.35599999999999,46.25900000000002,101.67516666666661,38.7,0.3285372539653257,20.358104863746966,36.953228553182974,3,-0.7071067811865471,-0.7071067811865479,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 16:00:00,17.154333333333334,46.5855,101.64983333333345,37.85,0.362557541695767,17.17026493311805,33.867686252369545,3,-0.8660254037844385,-0.5000000000000004,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 17:00:00,16.89966666666666,46.61466666666667,101.62383333333325,40.016666666666666,0.40888910079020996,14.358026433945351,39.944289294239574,3,-0.9659258262890683,-0.25881904510252063,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 18:00:00,16.479500000000005,46.6375,101.60550000000008,36.03333333333333,0.3688007575957236,14.257120072779703,37.699843173148075,3,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 19:00:00,15.533500000000004,46.47683333333337,101.56483333333341,39.55,0.35224620488357683,12.346980038896856,36.59387629656893,3,-0.9659258262890684,0.2588190451025203,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 20:00:00,14.14883333333333,46.721833333333315,101.54383333333337,21.216666666666665,0.3501091090481022,6.568449981907108,36.23452449446754,3,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 21:00:00,13.214500000000003,47.21266666666668,101.5086666666667,24.3,0.3312343440466309,7.846942955343835,35.312635426382144,3,-0.7071067811865477,0.7071067811865474,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 22:00:00,13.250666666666662,47.48149999999998,101.44866666666665,14.016666666666667,0.27571862440207157,11.63063329317338,30.152735486724666,3,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-01 23:00:00,12.780999999999997,47.235,101.36933333333339,9.65,0.27341139665994607,12.433806921684846,28.10531921496266,3,-0.25881904510252157,0.9659258262890681,0.20129852008866006,0.9795299412524945,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 00:00:00,12.723666666666656,47.54516666666666,101.29816666666666,5.783333333333333,0.23420931428747124,14.707801495293516,18.570257235577344,3,0.0,1.0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 01:00:00,12.857999999999995,47.621666666666634,101.2048333333333,6.0,0.20277699056931137,13.350663887762932,20.740813396494712,3,0.25881904510252074,0.9659258262890683,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 02:00:00,13.057833333333324,47.7773333333333,101.11550000000004,7.15,0.19623077668111796,13.863449929955374,20.684327771254306,3,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 03:00:00,13.219833333333328,47.853666666666655,101.004,17.55,0.20188138273573428,12.961777970913511,23.258854262623377,3,0.7071067811865476,0.7071067811865476,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 04:00:00,13.317499999999985,47.9411666666667,100.8976666666667,16.116666666666667,0.2060976706594454,12.577752954043929,25.83842247688742,3,0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 05:00:00,13.345499999999996,48.11866666666665,100.8453333333333,15.383333333333333,0.19856816395869295,13.61123241518702,26.388178256381078,3,0.9659258262890683,0.25881904510252074,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 06:00:00,13.440666666666674,48.18483333333332,100.79549999999998,16.716666666666665,0.19349534988425768,14.252616422957827,27.851132502737343,3,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 07:00:00,13.57783333333333,48.31633333333331,100.77566666666674,13.85,0.21010890051436124,12.753602625229515,34.81608754894262,3,0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 08:00:00,13.860666666666667,48.529666666666664,100.82716666666666,14.233333333333333,0.258368248733863,10.242415837682783,48.28512714424941,3,0.8660254037844387,-0.4999999999999998,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 09:00:00,14.501833333333341,48.696333333333364,100.8435,12.816666666666666,0.25333379465521105,11.338843228700046,47.934071732802614,3,0.7071067811865476,-0.7071067811865475,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 10:00:00,15.261333333333335,48.96850000000002,100.86499999999995,8.366666666666667,0.2512484449466531,14.578015567343492,41.49883964189406,3,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 11:00:00,16.431499999999996,49.07500000000002,100.87866666666673,2.9,0.250055798863222,15.518823006379396,39.45611117570321,3,0.258819045102521,-0.9659258262890682,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 12:00:00,17.232166666666668,48.54933333333331,100.87966666666664,1.3833333333333333,0.23082546911855778,20.790680970506706,31.751798586220602,3,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 13:00:00,18.260166666666667,48.53616666666666,100.85533333333335,1.6833333333333333,0.23937059904858532,24.870239946832502,25.821691862944483,3,-0.2588190451025208,-0.9659258262890683,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 14:00:00,19.042499999999997,47.90283333333335,100.81000000000002,3.8833333333333333,0.24940810217823864,21.803556909427133,28.999265030610896,3,-0.4999999999999997,-0.8660254037844388,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 15:00:00,19.874499999999994,47.5308333333333,100.7646666666667,9.05,0.2588543980962922,21.747074106275548,26.734711732487213,3,-0.7071067811865471,-0.7071067811865479,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 16:00:00,18.719666666666672,47.04033333333335,100.77550000000006,4.816666666666666,0.24177520798467894,18.84673102164326,21.98075414986686,3,-0.8660254037844385,-0.5000000000000004,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 17:00:00,17.328166666666668,47.62216666666666,100.71333333333327,6.416666666666667,0.2522636200315381,13.532541551689299,25.224912746492155,3,-0.9659258262890683,-0.25881904510252063,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 18:00:00,16.63466666666667,48.007333333333335,100.63666666666663,8.583333333333334,0.27439091225550266,11.222910008238358,30.447619231034512,3,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 19:00:00,15.898499999999997,48.41533333333333,100.60800000000005,8.55,0.2502124398777129,10.038672506750412,27.227202060369486,3,-0.9659258262890684,0.2588190451025203,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 20:00:00,15.625833333333333,49.15133333333335,100.55233333333337,9.166666666666666,0.2274872881169809,11.146557479593309,23.675271449674415,3,-0.8660254037844386,0.5000000000000001,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 21:00:00,15.502666666666672,49.36216666666666,100.45883333333329,11.533333333333333,0.2160818271465029,12.138586294911311,22.474893451951704,3,-0.7071067811865477,0.7071067811865474,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 22:00:00,15.540666666666658,49.83316666666666,100.36133333333335,8.133333333333333,0.20986005815664519,12.156441915130728,22.005657350811244,3,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-02 23:00:00,15.566833333333342,50.2335,100.30400000000002,4.233333333333333,0.20415324199138182,14.252833300441733,21.08581123797443,3,-0.25881904510252157,0.9659258262890681,0.39435585511331855,0.9189578116202306,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 00:00:00,15.616666666666664,50.52566666666667,100.28433333333341,4.65,0.18707855660389783,15.052588392622756,20.796488946554415,3,0.0,1.0,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 01:00:00,15.700666666666683,50.72216666666667,100.27483333333335,4.15,0.18153966072361968,15.384143968932307,20.411437808372924,3,0.25881904510252074,0.9659258262890683,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 02:00:00,15.725166666666677,50.87683333333333,100.27900000000004,4.533333333333333,0.1806587019735483,15.165524399421285,22.60240948890282,3,0.49999999999999994,0.8660254037844387,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 03:00:00,15.210499999999998,50.5475,100.24833333333335,0.05,0.17947368598486346,14.815600982085646,23.720939797589462,3,0.7071067811865476,0.7071067811865476,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 04:00:00,14.721166666666667,50.7355,100.1999999999999,0.15,0.1734634935276573,14.578568976224505,20.412090359983576,3,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 05:00:00,14.440999999999999,50.99483333333337,100.14800000000001,0.0,0.16732541695766948,14.87538588989474,19.103012323653353,3,0.9659258262890683,0.25881904510252074,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 06:00:00,14.422999999999998,51.11516666666667,100.07866666666672,0.03333333333333333,0.1707047108419975,14.40638938016222,23.812405966459213,3,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 07:00:00,14.667500000000002,51.27216666666666,99.98883333333333,0.7333333333333333,0.16187296056417214,14.040542659481824,23.818035820608884,3,0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 08:00:00,15.000166666666665,51.576333333333295,99.97033333333333,2.3,0.1705277985689248,13.261068876726576,25.461943466286918,3,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 09:00:00,15.32683333333333,51.787666666666645,99.95466666666663,0.65,0.17949229270713907,12.70305370864637,27.9794477548265,3,0.7071067811865476,-0.7071067811865475,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 10:00:00,15.547166666666671,51.915500000000016,99.9006666666667,1.4,0.18365364511268942,12.365677999233315,31.923246778861927,3,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 11:00:00,15.625499999999997,52.04749999999998,99.87599999999995,1.25,0.18482985535511126,12.26698002487953,31.599965929088146,3,0.258819045102521,-0.9659258262890682,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 12:00:00,15.646333333333333,52.27583333333335,99.83283333333335,4.933333333333334,0.20402509597603455,11.90970489039346,31.257711055866494,3,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 13:00:00,15.562499999999993,52.35066666666664,99.75449999999995,6.933333333333334,0.1943115605000417,12.388408804041807,36.008000752513986,3,-0.2588190451025208,-0.9659258262890683,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 14:00:00,15.774499999999996,52.350666666666626,99.59083333333339,9.316666666666666,0.18462015288081846,15.42756339953157,31.502542488929187,3,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 15:00:00,15.758833333333325,52.14650000000004,99.40033333333335,7.933333333333334,0.18022907700484486,14.918810214369378,30.687296820057636,3,-0.7071067811865471,-0.7071067811865479,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 16:00:00,15.320333333333341,52.07666666666666,99.21633333333331,3.4833333333333334,0.17643196704749606,10.17863549743253,31.840209163117684,3,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 17:00:00,15.084500000000002,52.66533333333332,99.07566666666669,3.966666666666667,0.17758109656462892,7.1443627918552,35.87642895417753,3,-0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 18:00:00,15.127833333333337,53.10283333333333,99.0016666666666,4.85,0.18038955925696543,5.827951747444151,40.07479514988516,3,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 19:00:00,14.34983333333334,52.91683333333333,98.99799999999999,5.033333333333333,0.16621835481263816,9.595393639319203,29.932558539412586,3,-0.9659258262890684,0.2588190451025203,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
2019-03-03 20:00:00,13.827833333333336,53.68833333333331,98.9778333333333,3.933333333333333,0.173583805746263,10.159013651141455,27.432333471062325,3,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,1.0,6.123233995736766e-17,51.243999,-0.571478,36
