Time,TEMP,HUM,PRESS,EXT_PM_25,CO_PRE,NO2_PRE,O3_PRE,Month,SIN HOUR,COS HOUR,SIN DAY,COS DAY,SIN MONTH,COS MONTH,LAT,LONG,ALT,Temperature-wavelet-A-nivel1,Temperature-wavelet-D-nivel1,Temperature-wavelet-A-nivel2,Temperature-wavelet-D-nivel2,Temperature-wavelet-A-nivel3,Temperature-wavelet-D-nivel3,Temperature-wavelet-A-nivel4,Temperature-wavelet-D-nivel4,Temperature-wavelet-A-nivel5,Temperature-wavelet-D-nivel5,Humidity-wavelet-A-nivel1,Humidity-wavelet-D-nivel1,Humidity-wavelet-A-nivel2,Humidity-wavelet-D-nivel2,Humidity-wavelet-A-nivel3,Humidity-wavelet-D-nivel3,Humidity-wavelet-A-nivel4,Humidity-wavelet-D-nivel4,Humidity-wavelet-A-nivel5,Humidity-wavelet-D-nivel5,Pressure-wavelet-A-nivel1,Pressure-wavelet-D-nivel1,Pressure-wavelet-A-nivel2,Pressure-wavelet-D-nivel2,Pressure-wavelet-A-nivel3,Pressure-wavelet-D-nivel3,Pressure-wavelet-A-nivel4,Pressure-wavelet-D-nivel4,Pressure-wavelet-A-nivel5,Pressure-wavelet-D-nivel5,Particulate-wavelet-A-nivel1,Particulate-wavelet-D-nivel1,Particulate-wavelet-A-nivel2,Particulate-wavelet-D-nivel2,Particulate-wavelet-A-nivel3,Particulate-wavelet-D-nivel3,Particulate-wavelet-A-nivel4,Particulate-wavelet-D-nivel4,Particulate-wavelet-A-nivel5,Particulate-wavelet-D-nivel5,Carbon-wavelet-A-nivel1,Carbon-wavelet-D-nivel1,Carbon-wavelet-A-nivel2,Carbon-wavelet-D-nivel2,Carbon-wavelet-A-nivel3,Carbon-wavelet-D-nivel3,Carbon-wavelet-A-nivel4,Carbon-wavelet-D-nivel4,Carbon-wavelet-A-nivel5,Carbon-wavelet-D-nivel5,Nitrogen-wavelet-A-nivel1,Nitrogen-wavelet-D-nivel1,Nitrogen-wavelet-A-nivel2,Nitrogen-wavelet-D-nivel2,Nitrogen-wavelet-A-nivel3,Nitrogen-wavelet-D-nivel3,Nitrogen-wavelet-A-nivel4,Nitrogen-wavelet-D-nivel4,Nitrogen-wavelet-A-nivel5,Nitrogen-wavelet-D-nivel5,Ozone-wavelet-A-nivel1,Ozone-wavelet-D-nivel1,Ozone-wavelet-A-nivel2,Ozone-wavelet-D-nivel2,Ozone-wavelet-A-nivel3,Ozone-wavelet-D-nivel3,Ozone-wavelet-A-nivel4,Ozone-wavelet-D-nivel4,Ozone-wavelet-A-nivel5,Ozone-wavelet-D-nivel5
2019-03-01 00:00:00,14.305166666666658,46.89433333333336,101.31133333333334,12.333333333333334,0.2351667544067714,14.397885011525448,21.88594257529213,3,0.0,1.0,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,14.300659898150508,0.004506768516146556,14.309406059675263,-0.008746161524752227,14.270559751071367,0.03884630860389828,14.759804516820479,-0.4892447657491229,15.426499957867962,-0.6666954410474719,46.8938393631931,0.000493970140223809,46.89930909942622,-0.005469736233126284,47.052285305965945,-0.15297620653971214,47.17462638419458,-0.12234107822859105,46.53377300863139,0.6408533755631131,101.3112321917175,0.00010114161582546155,101.31459575634847,-0.0033635646309265574,101.31075216938353,0.003843586964939202,101.41407333939266,-0.10332117000913453,101.42610180141739,-0.012028462024693942,13.675000000000002,-1.3416666666666661,15.962500000000006,-2.287500000000001,19.102083333333344,-3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.23566955597195288,-0.0005028015651814996,0.2307297702211939,0.004939785750758919,0.22848130186117485,0.002248468360019288,0.26044651688240383,-0.03196521502122916,0.28987357151001986,-0.029427054627615898,14.707516196216867,-0.30963118469141887,14.360644356063627,0.3468718401532436,12.552374723822691,1.8082696322409322,12.639312117787222,-0.08693739396451494,9.070644559496023,3.568667558291229,21.951288876361513,-0.06534630106938522,21.420959116692483,0.5303297596690223,26.051307359910247,-4.630348243217758,29.363797354871394,-3.3124899949611533,35.64830256255305,-6.284505207681674
2019-03-01 01:00:00,13.923166666666676,46.92983333333339,101.31999999999996,15.016666666666667,0.2260346018861377,16.237972741231648,18.874600509358437,3,0.2588190451025207,0.9659258262890684,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.935718397771641,-0.012551731104969528,14.191219450006455,-0.2555010522348125,13.94159676315173,0.24962268685473005,14.68746225949513,-0.7458654963434074,15.229441973010688,-0.5419797135155447,46.94934250353451,-0.019509170201129654,46.97532937090961,-0.025986867375107747,47.182955907581466,-0.20762653667184178,47.20466150737239,-0.02170559979090135,46.59699298875942,0.607668518612926,101.32199496084655,-0.0019949608465993627,101.32759191166166,-0.005596950815077932,101.3472162674376,-0.01962435577595387,101.44886789514939,-0.10165162771174675,101.44687509157005,0.0019928035793434504,13.675000000000002,1.3416666666666661,15.962500000000006,-2.287500000000001,19.102083333333344,-3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.22238856493049305,0.003646036955644677,0.21497562121235897,0.0074129437181340825,0.2253500794654525,-0.010374458253093384,0.2650627510815403,-0.03971267161608793,0.2866766320193296,-0.021613880937789307,16.083421308492763,0.15455143273889344,16.276528473302832,-0.1931071648100773,13.44063144510002,2.835897028202818,13.620975095862908,-0.1803436507628871,10.075109779017621,3.5458653168453207,19.23730939164513,-0.36270888228668774,15.740105538716653,3.497203852928479,26.032911724684546,-10.292806185967903,28.361587534178927,-2.3286758094943805,34.64384123869988,-6.28225370452098
2019-03-01 02:00:00,13.794166666666662,47.10766666666664,101.34966666666658,17.533333333333335,0.2199769759642625,16.949070714895452,18.829282301742,3,0.4999999999999999,0.8660254037844387,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.756443858132522,0.03772280853413659,14.092841072727204,-0.3363972145946777,13.664173943335708,0.428667129391496,14.645592763982647,-0.9814188206469313,15.046310765875393,-0.400718001892742,47.06176125854793,0.04590540811869792,47.08484449778581,-0.023083239237884502,47.31949992040555,-0.2346554226197425,47.22829737159141,0.09120254881416498,46.664012118792265,0.5642852527991272,101.34817948438578,0.0014871822808059678,101.35027938933717,-0.0020999049514052294,101.38589252782188,-0.035613138484695675,101.48815872230237,-0.10226619448046101,101.46778457685379,0.020374145448596215,18.250000000000004,-0.7166666666666649,15.962500000000006,2.287500000000001,19.102083333333344,-3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.21781182183135828,0.0021651541329042456,0.2049061596897733,0.012905662141585087,0.22547217876763456,-0.020566019077861247,0.27058975314851,-0.045117574380875415,0.28377215585305154,-0.013182402704541686,16.655557656738065,0.293513058157387,17.524061197773307,-0.8685035410352359,14.220817664960892,3.303243532812416,14.483410077897785,-0.2625924129369013,11.02245348822802,3.4609565896698076,18.095007964661523,0.7342743370804801,13.76756723993811,4.327440724723422,26.427317555054312,-12.659750315116224,27.715525335585248,-1.2882077805309409,33.824422145436316,-6.108896809851081
2019-03-01 03:00:00,13.798500000000011,47.21266666666666,101.38733333333326,18.966666666666665,0.2180259182512595,16.976633070230886,19.07405585686746,3,0.7071067811865476,0.7071067811865476,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.828631385245643,-0.030131385245629173,13.930618488939436,-0.10198710369379288,13.456346900457502,0.47427158848193074,14.630042459353295,-1.1736955588957825,14.877372160686974,-0.2473297013336845,47.239157989581436,-0.02649132291476723,47.23619982294568,0.002958166635753033,47.45501586567264,-0.21881604272698324,47.24570876483457,0.20930710083809334,46.73458503334327,0.5111237314912731,101.39174078854816,-0.004407455214894727,101.38354623994887,0.008194548599269954,101.42648927393827,-0.042943033989383504,101.53228171870599,-0.10579244476770573,101.48878248698121,0.0434992317247799,18.250000000000004,0.7166666666666649,15.962500000000006,2.287500000000001,19.102083333333344,-3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.2242604405143882,-0.006234522263128691,0.20535903107137812,0.018901409443010154,0.2288559858023719,-0.0234969547309937,0.2767917197679959,-0.04793573396562385,0.28115419563700816,-0.004362475869012443,16.983376689057973,-0.006743618827077826,17.662670620145033,-0.6792939310870694,14.91608513318416,2.7465854869608815,15.227130530318293,-0.3110453971341421,11.912186541840478,3.3149439884778404,20.12340592017945,-1.0493500633119917,16.0875532868001,4.035852633379343,27.268285128340608,-11.180731841540517,27.463563093143293,-0.19527796480270693,33.21742393372711,-5.753860840583819
2019-03-01 04:00:00,13.862166666666678,47.41850000000001,101.42916666666656,13.7,0.2153219255823351,16.410233337795805,19.427294121427767,3,0.8660254037844386,0.5000000000000001,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.901841833362871,-0.03967516669619531,13.665974828543726,0.23586700481914316,13.336018135215959,0.32995669332776617,14.636199408499147,-1.3001812732831775,14.722851110495096,-0.0866517019959447,47.451676252056494,-0.03317625205648967,47.431863744298475,0.019812507758014613,47.581596968210846,-0.1497332239123436,47.25726431669717,0.3243326515136534,46.808428251777556,0.4488360649196121,101.4310067969212,-0.0018401302546370351,101.42400344811465,0.007003348806559646,101.47552740706932,-0.051523958954658125,101.5783453567656,-0.1028179496962489,101.51047512098376,0.06787023578179632,15.516666666666667,-1.8166666666666667,22.24166666666667,-6.725000000000001,19.102083333333344,3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.22005212129881868,-0.004730195716483563,0.2180250997180434,0.002027021580775261,0.23535386054779006,-0.017328760829746572,0.2834150286840696,-0.048061168136279385,0.2788151679886369,0.004599860695432373,16.98262131868714,-0.5723879808913471,16.579584997718644,0.40303632096850667,15.549715603968236,1.0298693937504177,15.854030085255447,-0.3043144812872218,12.743998755130036,3.110031330125426,19.52780173048462,-0.10050760905685374,21.904478589211617,-2.3766768587270013,27.92636746958118,-6.021888880369572,27.393571876087634,0.532795593493514,32.750815806178394,-5.357243930090747
2019-03-01 05:00:00,13.724166666666664,47.73366666666666,101.4926666666667,17.333333333333332,0.2124674087788422,15.944438334579829,19.40219382915975,3,0.9659258262890684,0.2588190451025207,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.653629348362188,0.07053731830447567,13.337200237846805,0.316429110515377,13.318783715004525,0.018416522842286103,14.659162766585027,-1.3403790515805059,14.582928845518785,0.07623392106625826,47.678976516061645,0.05469015060503886,47.662791372241095,0.016185143820500687,47.690882268196404,-0.02809089595529399,47.26351658879744,0.4273656793989615,46.88522252440583,0.3782940643915903,101.46880147599704,0.02386519066967024,101.4741842848551,-0.0053828088580557786,101.531678646676,-0.05749436182089463,101.6273181140346,-0.09563946735856235,101.5326958791871,0.09462223484745598,15.516666666666667,1.8166666666666667,22.24166666666667,-6.725000000000001,19.102083333333344,3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.20177755459510205,0.010689854183740143,0.24055661716709553,-0.038779062571993435,0.24467768538473822,-0.004121068217642739,0.2901958286771905,-0.04551814329245219,0.2767458690072488,0.01344995966994152,15.770746406300784,0.17369192827904054,14.652318250183756,1.1184281561170277,16.14213943970553,-1.4898211895217601,16.367316820245474,-0.22517738053996855,13.517761458768646,2.849555361476845,16.686895149133697,2.715298680026056,30.563773668033882,-13.87687851890019,28.566791909194986,1.9969817588388914,27.546906878135708,1.019885031059252,32.43564082806328,-4.888733949927572
2019-03-01 06:00:00,13.191166666666671,47.90666666666667,101.49749999999996,26.816666666666663,0.2263576499707898,13.818805526809424,26.78365572661857,3,1.0,6.123233995736766e-17,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.174437531718123,0.01672913494855173,13.053548164660171,0.12088936705794913,13.41551117775257,-0.36196301309239887,14.693920257930273,-1.2784090801777124,14.457740124551165,0.2361801333791182,47.928378693803005,-0.021712027136304265,47.90395072905022,0.02442796475270179,47.77472124163385,0.12922948741640805,47.265185386185266,0.5095358554485363,46.96461560996959,0.30056977621573766,101.52083681821247,-0.023336818212490118,101.52624361291029,-0.005406794697797607,101.57543110961642,-0.04918749670613819,101.66198202007186,-0.08655091045541219,101.54891717543323,0.11306484463856599,28.96666666666667,-2.1500000000000035,22.24166666666667,6.725000000000001,19.102083333333344,3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.21848834357289063,0.007869306397899156,0.2678451896980069,-0.049356846125116316,0.256433226008287,0.011411963689719822,0.2968746668293689,-0.04044144082108166,0.2749355001865066,0.021939166642862107,13.325426848811292,0.49337867799812696,12.692489680730345,0.6329371680809422,16.708017995387948,-4.0155283146575815,16.771421866938798,-0.06340387155087791,14.233528925245079,2.537892941693726,27.226495303150664,-0.44283957653208894,37.77721750256849,-10.550722199417832,30.188071033505754,7.589146469062722,28.127750271108326,2.0603207623974065,32.285674905291344,-4.157924634183013
2019-03-01 07:00:00,12.810833333333337,48.16049999999997,101.5816666666667,31.116666666666667,0.2682689921637874,11.470380667329769,42.17937213269663,3,0.9659258262890684,-0.2588190451025206,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,12.894218022619416,-0.08338468928607741,12.952476668176534,-0.05825864555711969,13.62994354475573,-0.6774668765791921,14.735526219668662,-1.1055826749129605,14.34737061514084,0.38815560452784903,48.154188715899025,0.006311284100942266,48.11425434433968,0.03993437155934026,47.82590340685463,0.28835093748498775,47.26313480615615,0.5627686006984823,47.046225467853155,0.21690933830303574,101.58434649497406,-0.002679828307358868,101.57990816233044,0.004438332643620872,101.60583607752021,-0.025927915189776895,101.68032085534153,-0.07448477782132491,101.55854011048014,0.121780744861385,28.96666666666667,2.1500000000000035,22.24166666666667,6.725000000000001,19.102083333333344,3.1395833333333325,25.887500000000006,-6.785416666666666,22.98072916666668,2.9067708333333333,0.29593125307614715,-0.027662260912359835,0.29372490811738766,0.0022063449587595807,0.27012896301338246,0.023595945104005155,0.3032010607644229,-0.03307209775104041,0.2733717750253436,0.029829285739079097,11.26712407193645,0.20325659539332241,11.658895991789016,-0.39177191985257687,17.25372872329777,-5.5948327315087445,17.071886043120752,0.18184268017700678,14.891538651660893,2.180347391459867,48.89624183412166,-6.716869701425046,42.3436958064648,6.552546027656856,32.782673243972425,9.561022562492365,29.108163078304642,3.6745101656677615,32.278331677448115,-3.170168599143462
2019-03-01 08:00:00,13.064833333333327,48.21649999999999,101.6548333333333,31.0,0.3870501691110906,10.00696263838852,67.68561635300269,3,0.8660254037844387,-0.4999999999999998,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.045309606186299,0.01952372714702785,13.142328066959173,-0.09701846077286748,13.956668483394559,-0.8143404164353889,14.779273759756292,-0.8226052763617686,14.251854430561623,0.5274193291946975,48.229658515468344,-0.013158515468379556,48.24340369891106,-0.013745183442741706,47.838892083305,0.4045116156060529,47.25834479896584,0.5805472843391324,47.129643844018204,0.1287009549476859,101.64374177676373,0.011091556569545942,101.64142315667745,0.0023186200863048487,101.63136005741477,0.010063099262694065,101.69114331187961,-0.05978325446486146,101.56450194061314,0.12664137126648525,31.2,-0.1999999999999971,30.408333333333342,0.7916666666666644,32.67291666666668,-2.2645833333333316,25.887500000000006,6.785416666666666,22.98072916666668,2.9067708333333333,0.36619262616409687,0.02085754294699374,0.31385028202952847,0.05234234413456832,0.285139758838511,0.0287105231910175,0.30893643653554237,-0.02379667769703134,0.272041059379954,0.03689537715558805,11.398441934861628,-1.3914792964731117,12.252312071131918,-0.8538701362702847,17.775595980434733,-5.523283909302826,17.275228686227194,0.5003672942075422,15.49221049266306,1.783018193564136,60.53565143006108,7.149964922941597,47.185414565274556,13.350236864786508,36.21262301844031,10.972791546834246,30.521810521953547,5.690812496486753,32.45410898444598,-1.932298462492422
2019-03-01 09:00:00,13.56,48.07783333333335,101.70133333333338,31.4,0.3640661004739501,14.94497074225652,59.05049364462157,3,0.7071067811865476,-0.7071067811865475,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,13.54011251472,0.01988748527999446,13.657329606915663,-0.11721709219565597,14.379799443329599,-0.7224698364139353,14.820855931470543,-0.4410564881409739,14.171171849901599,0.6496840815689726,48.11787600749021,-0.04004267415685933,48.245570480547066,-0.12769447305686044,47.810493676581665,0.435076803965404,47.25187824954122,0.5586154270403828,47.2144402253134,0.03743802422787797,101.70038117992969,0.0009521534036988407,101.70918969387256,-0.008808513942820274,101.64679465592369,0.06239503794887488,101.68941702049347,-0.04262236456979038,101.56492324161874,0.12449377887473613,31.2,0.1999999999999971,30.408333333333342,0.7916666666666644,32.67291666666668,-2.2645833333333316,25.887500000000006,6.785416666666666,22.98072916666668,2.9067708333333333,0.3651888893692918,-0.001122788895341592,0.32671048730161667,0.038478402067675194,0.30076964408898993,0.02594084321262649,0.31386099824738173,-0.013091354158391575,0.2709284903634291,0.04293250788395224,14.068660056605413,0.8763106856511067,14.582252612224877,-0.5135925556194569,18.259181204736752,-3.6769285925118727,17.388803175491404,0.8703780292453351,16.03614464645777,1.3526585290336202,59.90693973263913,-0.856446088017562,51.24992616944933,8.65701356318979,40.15794982344875,11.091976346000587,32.238088363732786,7.919861459715979,32.76515937155346,-0.5270710078207029
2019-03-01 10:00:00,14.298833333333336,48.10383333333332,101.73966666666662,29.366666666666667,0.3276637099678909,18.89564106520031,54.16762751616236,3,0.4999999999999999,-0.8660254037844387,0.20129852008866,0.9795299412524944,1.0,6.123233995736766e-17,51.243999,-0.571478,36,14.278121563369423,0.02071176996391646,14.444914809561967,-0.16679324619255728,14.87269211838897,-0.4277773088269866,14.856511879763802,0.016180238625143464,14.105247247290057,0.7512646324737742,47.980186224024855,0.12364710930847941,48.09623037578066,-0.11604415175582784,47.74039204584188,0.3558383299387927,47.244844790313245,0.4955472555285689,47.30016613261853,-0.055321342305189765,101.74176922980803,-0.00210256314138183,101.74860342659535,-0.006834196787296982,101.66532101896429,0.08328240763108742,101.68441652514659,-0.01909550618230152,101.56369172588659,0.12072479925998555,29.61666666666667,-0.25000000000000205,30.408333333333342,-0.7916666666666644,32.67291666666668,-2.2645833333333316,25.887500000000006,6.785416666666666,22.98072916666668,2.9067708333333333,0.3308814397387703,-0.003217729770879448,0.3322724395801507,-0.0013909998413803198,0.31634060300709504,0.0159318365730558,0.31777772182094294,-0.001437118813847757,0.27001809978409724,0.047759622036845285,18.115654203752136,0.7799868614481676,18.076008965595346,0.039645238156797685,18.679875147160683,-0.6038661815653342,17.420643753710262,1.2592313934503996,16.524118506128243,0.8965252475820068,54.6473225842885,-0.4796950681261425,52.86424372808187,1.7830788562066422,43.18719225611217,9.677051471969705,33.77982722395018,9.407365032162017,33.0490960135682,0.7307312103819338
